;SimulationStep;Cycle Step;Cycle;Origin;Destination;Total;age: [children];age: [adults];age: [elders];occupation: [student];occupation: [worker]
0;0;0;0;Azenha;Azenha;0;0;0;0;0;0
1;0;0;0;Azenha;Bom Fim;0;0;0;0;0;0
2;0;0;0;Azenha;Centro Histórico;0;0;0;0;0;0
3;0;0;0;Azenha;Cidade Baixa;0;0;0;0;0;0
4;0;0;0;Azenha;Farroupilha;0;0;0;0;0;0
5;0;0;0;Azenha;Floresta;0;0;0;0;0;0
6;0;0;0;Azenha;Independência;0;0;0;0;0;0
7;0;0;0;Azenha;Menino Deus;0;0;0;0;0;0
8;0;0;0;Azenha;Moinhos de Vento;0;0;0;0;0;0
9;0;0;0;Azenha;Praia de Belas;0;0;0;0;0;0
10;0;0;0;Azenha;Rio Branco;0;0;0;0;0;0
11;0;0;0;Azenha;Santa Cecília;0;0;0;0;0;0
12;0;0;0;Azenha;Santana;0;0;0;0;0;0
13;0;0;0;Bom Fim;Azenha;0;0;0;0;0;0
14;0;0;0;Bom Fim;Bom Fim;0;0;0;0;0;0
15;0;0;0;Bom Fim;Centro Histórico;0;0;0;0;0;0
16;0;0;0;Bom Fim;Cidade Baixa;0;0;0;0;0;0
17;0;0;0;Bom Fim;Farroupilha;0;0;0;0;0;0
18;0;0;0;Bom Fim;Floresta;0;0;0;0;0;0
19;0;0;0;Bom Fim;Independência;0;0;0;0;0;0
20;0;0;0;Bom Fim;Menino Deus;0;0;0;0;0;0
21;0;0;0;Bom Fim;Moinhos de Vento;0;0;0;0;0;0
22;0;0;0;Bom Fim;Praia de Belas;0;0;0;0;0;0
23;0;0;0;Bom Fim;Rio Branco;0;0;0;0;0;0
24;0;0;0;Bom Fim;Santa Cecília;0;0;0;0;0;0
25;0;0;0;Bom Fim;Santana;0;0;0;0;0;0
26;0;0;0;Centro Histórico;Azenha;0;0;0;0;0;0
27;0;0;0;Centro Histórico;Bom Fim;0;0;0;0;0;0
28;0;0;0;Centro Histórico;Centro Histórico;0;0;0;0;0;0
29;0;0;0;Centro Histórico;Cidade Baixa;0;0;0;0;0;0
30;0;0;0;Centro Histórico;Farroupilha;0;0;0;0;0;0
31;0;0;0;Centro Histórico;Floresta;0;0;0;0;0;0
32;0;0;0;Centro Histórico;Independência;0;0;0;0;0;0
33;0;0;0;Centro Histórico;Menino Deus;0;0;0;0;0;0
34;0;0;0;Centro Histórico;Moinhos de Vento;0;0;0;0;0;0
35;0;0;0;Centro Histórico;Praia de Belas;0;0;0;0;0;0
36;0;0;0;Centro Histórico;Rio Branco;0;0;0;0;0;0
37;0;0;0;Centro Histórico;Santa Cecília;0;0;0;0;0;0
38;0;0;0;Centro Histórico;Santana;0;0;0;0;0;0
39;0;0;0;Cidade Baixa;Azenha;0;0;0;0;0;0
40;0;0;0;Cidade Baixa;Bom Fim;0;0;0;0;0;0
41;0;0;0;Cidade Baixa;Centro Histórico;0;0;0;0;0;0
42;0;0;0;Cidade Baixa;Cidade Baixa;0;0;0;0;0;0
43;0;0;0;Cidade Baixa;Farroupilha;0;0;0;0;0;0
44;0;0;0;Cidade Baixa;Floresta;0;0;0;0;0;0
45;0;0;0;Cidade Baixa;Independência;0;0;0;0;0;0
46;0;0;0;Cidade Baixa;Menino Deus;0;0;0;0;0;0
47;0;0;0;Cidade Baixa;Moinhos de Vento;0;0;0;0;0;0
48;0;0;0;Cidade Baixa;Praia de Belas;0;0;0;0;0;0
49;0;0;0;Cidade Baixa;Rio Branco;0;0;0;0;0;0
50;0;0;0;Cidade Baixa;Santa Cecília;0;0;0;0;0;0
51;0;0;0;Cidade Baixa;Santana;0;0;0;0;0;0
52;0;0;0;Farroupilha;Azenha;0;0;0;0;0;0
53;0;0;0;Farroupilha;Bom Fim;0;0;0;0;0;0
54;0;0;0;Farroupilha;Centro Histórico;0;0;0;0;0;0
55;0;0;0;Farroupilha;Cidade Baixa;0;0;0;0;0;0
56;0;0;0;Farroupilha;Farroupilha;0;0;0;0;0;0
57;0;0;0;Farroupilha;Floresta;0;0;0;0;0;0
58;0;0;0;Farroupilha;Independência;0;0;0;0;0;0
59;0;0;0;Farroupilha;Menino Deus;0;0;0;0;0;0
60;0;0;0;Farroupilha;Moinhos de Vento;0;0;0;0;0;0
61;0;0;0;Farroupilha;Praia de Belas;0;0;0;0;0;0
62;0;0;0;Farroupilha;Rio Branco;0;0;0;0;0;0
63;0;0;0;Farroupilha;Santa Cecília;0;0;0;0;0;0
64;0;0;0;Farroupilha;Santana;0;0;0;0;0;0
65;0;0;0;Floresta;Azenha;0;0;0;0;0;0
66;0;0;0;Floresta;Bom Fim;0;0;0;0;0;0
67;0;0;0;Floresta;Centro Histórico;0;0;0;0;0;0
68;0;0;0;Floresta;Cidade Baixa;0;0;0;0;0;0
69;0;0;0;Floresta;Farroupilha;0;0;0;0;0;0
70;0;0;0;Floresta;Floresta;0;0;0;0;0;0
71;0;0;0;Floresta;Independência;0;0;0;0;0;0
72;0;0;0;Floresta;Menino Deus;0;0;0;0;0;0
73;0;0;0;Floresta;Moinhos de Vento;0;0;0;0;0;0
74;0;0;0;Floresta;Praia de Belas;0;0;0;0;0;0
75;0;0;0;Floresta;Rio Branco;0;0;0;0;0;0
76;0;0;0;Floresta;Santa Cecília;0;0;0;0;0;0
77;0;0;0;Floresta;Santana;0;0;0;0;0;0
78;0;0;0;Independência;Azenha;0;0;0;0;0;0
79;0;0;0;Independência;Bom Fim;0;0;0;0;0;0
80;0;0;0;Independência;Centro Histórico;0;0;0;0;0;0
81;0;0;0;Independência;Cidade Baixa;0;0;0;0;0;0
82;0;0;0;Independência;Farroupilha;0;0;0;0;0;0
83;0;0;0;Independência;Floresta;0;0;0;0;0;0
84;0;0;0;Independência;Independência;0;0;0;0;0;0
85;0;0;0;Independência;Menino Deus;0;0;0;0;0;0
86;0;0;0;Independência;Moinhos de Vento;0;0;0;0;0;0
87;0;0;0;Independência;Praia de Belas;0;0;0;0;0;0
88;0;0;0;Independência;Rio Branco;0;0;0;0;0;0
89;0;0;0;Independência;Santa Cecília;0;0;0;0;0;0
90;0;0;0;Independência;Santana;0;0;0;0;0;0
91;0;0;0;Menino Deus;Azenha;0;0;0;0;0;0
92;0;0;0;Menino Deus;Bom Fim;0;0;0;0;0;0
93;0;0;0;Menino Deus;Centro Histórico;0;0;0;0;0;0
94;0;0;0;Menino Deus;Cidade Baixa;0;0;0;0;0;0
95;0;0;0;Menino Deus;Farroupilha;0;0;0;0;0;0
96;0;0;0;Menino Deus;Floresta;0;0;0;0;0;0
97;0;0;0;Menino Deus;Independência;0;0;0;0;0;0
98;0;0;0;Menino Deus;Menino Deus;0;0;0;0;0;0
99;0;0;0;Menino Deus;Moinhos de Vento;0;0;0;0;0;0
100;0;0;0;Menino Deus;Praia de Belas;0;0;0;0;0;0
101;0;0;0;Menino Deus;Rio Branco;0;0;0;0;0;0
102;0;0;0;Menino Deus;Santa Cecília;0;0;0;0;0;0
103;0;0;0;Menino Deus;Santana;0;0;0;0;0;0
104;0;0;0;Moinhos de Vento;Azenha;0;0;0;0;0;0
105;0;0;0;Moinhos de Vento;Bom Fim;0;0;0;0;0;0
106;0;0;0;Moinhos de Vento;Centro Histórico;0;0;0;0;0;0
107;0;0;0;Moinhos de Vento;Cidade Baixa;0;0;0;0;0;0
108;0;0;0;Moinhos de Vento;Farroupilha;0;0;0;0;0;0
109;0;0;0;Moinhos de Vento;Floresta;0;0;0;0;0;0
110;0;0;0;Moinhos de Vento;Independência;0;0;0;0;0;0
111;0;0;0;Moinhos de Vento;Menino Deus;0;0;0;0;0;0
112;0;0;0;Moinhos de Vento;Moinhos de Vento;0;0;0;0;0;0
113;0;0;0;Moinhos de Vento;Praia de Belas;0;0;0;0;0;0
114;0;0;0;Moinhos de Vento;Rio Branco;0;0;0;0;0;0
115;0;0;0;Moinhos de Vento;Santa Cecília;0;0;0;0;0;0
116;0;0;0;Moinhos de Vento;Santana;0;0;0;0;0;0
117;0;0;0;Praia de Belas;Azenha;0;0;0;0;0;0
118;0;0;0;Praia de Belas;Bom Fim;0;0;0;0;0;0
119;0;0;0;Praia de Belas;Centro Histórico;0;0;0;0;0;0
120;0;0;0;Praia de Belas;Cidade Baixa;0;0;0;0;0;0
121;0;0;0;Praia de Belas;Farroupilha;0;0;0;0;0;0
122;0;0;0;Praia de Belas;Floresta;0;0;0;0;0;0
123;0;0;0;Praia de Belas;Independência;0;0;0;0;0;0
124;0;0;0;Praia de Belas;Menino Deus;0;0;0;0;0;0
125;0;0;0;Praia de Belas;Moinhos de Vento;0;0;0;0;0;0
126;0;0;0;Praia de Belas;Praia de Belas;0;0;0;0;0;0
127;0;0;0;Praia de Belas;Rio Branco;0;0;0;0;0;0
128;0;0;0;Praia de Belas;Santa Cecília;0;0;0;0;0;0
129;0;0;0;Praia de Belas;Santana;0;0;0;0;0;0
130;0;0;0;Rio Branco;Azenha;0;0;0;0;0;0
131;0;0;0;Rio Branco;Bom Fim;0;0;0;0;0;0
132;0;0;0;Rio Branco;Centro Histórico;0;0;0;0;0;0
133;0;0;0;Rio Branco;Cidade Baixa;0;0;0;0;0;0
134;0;0;0;Rio Branco;Farroupilha;0;0;0;0;0;0
135;0;0;0;Rio Branco;Floresta;0;0;0;0;0;0
136;0;0;0;Rio Branco;Independência;0;0;0;0;0;0
137;0;0;0;Rio Branco;Menino Deus;0;0;0;0;0;0
138;0;0;0;Rio Branco;Moinhos de Vento;0;0;0;0;0;0
139;0;0;0;Rio Branco;Praia de Belas;0;0;0;0;0;0
140;0;0;0;Rio Branco;Rio Branco;0;0;0;0;0;0
141;0;0;0;Rio Branco;Santa Cecília;0;0;0;0;0;0
142;0;0;0;Rio Branco;Santana;0;0;0;0;0;0
143;0;0;0;Santa Cecília;Azenha;0;0;0;0;0;0
144;0;0;0;Santa Cecília;Bom Fim;0;0;0;0;0;0
145;0;0;0;Santa Cecília;Centro Histórico;0;0;0;0;0;0
146;0;0;0;Santa Cecília;Cidade Baixa;0;0;0;0;0;0
147;0;0;0;Santa Cecília;Farroupilha;0;0;0;0;0;0
148;0;0;0;Santa Cecília;Floresta;0;0;0;0;0;0
149;0;0;0;Santa Cecília;Independência;0;0;0;0;0;0
150;0;0;0;Santa Cecília;Menino Deus;0;0;0;0;0;0
151;0;0;0;Santa Cecília;Moinhos de Vento;0;0;0;0;0;0
152;0;0;0;Santa Cecília;Praia de Belas;0;0;0;0;0;0
153;0;0;0;Santa Cecília;Rio Branco;0;0;0;0;0;0
154;0;0;0;Santa Cecília;Santa Cecília;0;0;0;0;0;0
155;0;0;0;Santa Cecília;Santana;0;0;0;0;0;0
156;0;0;0;Santana;Azenha;0;0;0;0;0;0
157;0;0;0;Santana;Bom Fim;0;0;0;0;0;0
158;0;0;0;Santana;Centro Histórico;0;0;0;0;0;0
159;0;0;0;Santana;Cidade Baixa;0;0;0;0;0;0
160;0;0;0;Santana;Farroupilha;0;0;0;0;0;0
161;0;0;0;Santana;Floresta;0;0;0;0;0;0
162;0;0;0;Santana;Independência;0;0;0;0;0;0
163;0;0;0;Santana;Menino Deus;0;0;0;0;0;0
164;0;0;0;Santana;Moinhos de Vento;0;0;0;0;0;0
165;0;0;0;Santana;Praia de Belas;0;0;0;0;0;0
166;0;0;0;Santana;Rio Branco;0;0;0;0;0;0
167;0;0;0;Santana;Santa Cecília;0;0;0;0;0;0
168;0;0;0;Santana;Santana;0;0;0;0;0;0
169;1;1;0;Azenha;Azenha;100;0;56;24;0;100
170;1;1;0;Azenha;Bom Fim;0;0;0;0;0;0
171;1;1;0;Azenha;Centro Histórico;0;0;0;0;0;0
172;1;1;0;Azenha;Cidade Baixa;0;0;0;0;0;0
173;1;1;0;Azenha;Farroupilha;50;0;25;12;0;50
174;1;1;0;Azenha;Floresta;0;0;0;0;0;0
175;1;1;0;Azenha;Independência;0;0;0;0;0;0
176;1;1;0;Azenha;Menino Deus;50;0;36;4;0;50
177;1;1;0;Azenha;Moinhos de Vento;0;0;0;0;0;0
178;1;1;0;Azenha;Praia de Belas;50;0;27;3;0;50
179;1;1;0;Azenha;Rio Branco;50;0;26;9;0;50
180;1;1;0;Azenha;Santa Cecília;0;0;0;0;0;0
181;1;1;0;Azenha;Santana;50;0;27;11;0;50
182;1;1;0;Bom Fim;Azenha;0;0;0;0;0;0
183;1;1;0;Bom Fim;Bom Fim;0;0;0;0;0;0
184;1;1;0;Bom Fim;Centro Histórico;50;0;23;12;0;50
185;1;1;0;Bom Fim;Cidade Baixa;50;0;25;11;0;50
186;1;1;0;Bom Fim;Farroupilha;150;0;73;34;0;150
187;1;1;0;Bom Fim;Floresta;50;0;22;14;0;50
188;1;1;0;Bom Fim;Independência;150;0;62;35;0;150
189;1;1;0;Bom Fim;Menino Deus;50;0;30;7;0;50
190;1;1;0;Bom Fim;Moinhos de Vento;0;0;0;0;0;0
191;1;1;0;Bom Fim;Praia de Belas;0;0;0;0;0;0
192;1;1;0;Bom Fim;Rio Branco;0;0;0;0;0;0
193;1;1;0;Bom Fim;Santa Cecília;50;0;21;14;0;50
194;1;1;0;Bom Fim;Santana;150;0;68;47;0;150
195;1;1;0;Centro Histórico;Azenha;200;0;97;44;0;200
196;1;1;0;Centro Histórico;Bom Fim;200;0;99;35;0;200
197;1;1;0;Centro Histórico;Centro Histórico;100;0;44;26;0;100
198;1;1;0;Centro Histórico;Cidade Baixa;100;0;51;25;0;100
199;1;1;0;Centro Histórico;Farroupilha;150;0;79;28;0;150
200;1;1;0;Centro Histórico;Floresta;0;0;0;0;0;0
201;1;1;0;Centro Histórico;Independência;100;0;54;18;0;100
202;1;1;0;Centro Histórico;Menino Deus;100;0;56;17;0;100
203;1;1;0;Centro Histórico;Moinhos de Vento;0;0;0;0;0;0
204;1;1;0;Centro Histórico;Praia de Belas;50;0;22;10;0;50
205;1;1;0;Centro Histórico;Rio Branco;50;0;18;11;0;50
206;1;1;0;Centro Histórico;Santa Cecília;100;0;49;23;0;100
207;1;1;0;Centro Histórico;Santana;50;0;26;13;0;50
208;1;1;0;Cidade Baixa;Azenha;100;0;42;25;0;100
209;1;1;0;Cidade Baixa;Bom Fim;50;0;23;10;0;50
210;1;1;0;Cidade Baixa;Centro Histórico;0;0;0;0;0;0
211;1;1;0;Cidade Baixa;Cidade Baixa;100;0;47;21;0;100
212;1;1;0;Cidade Baixa;Farroupilha;100;0;52;18;0;100
213;1;1;0;Cidade Baixa;Floresta;50;0;32;11;0;50
214;1;1;0;Cidade Baixa;Independência;250;0;116;51;0;250
215;1;1;0;Cidade Baixa;Menino Deus;50;0;23;13;0;50
216;1;1;0;Cidade Baixa;Moinhos de Vento;100;0;44;23;0;100
217;1;1;0;Cidade Baixa;Praia de Belas;0;0;0;0;0;0
218;1;1;0;Cidade Baixa;Rio Branco;0;0;0;0;0;0
219;1;1;0;Cidade Baixa;Santa Cecília;0;0;0;0;0;0
220;1;1;0;Cidade Baixa;Santana;50;0;27;8;0;50
221;1;1;0;Farroupilha;Azenha;0;0;0;0;0;0
222;1;1;0;Farroupilha;Bom Fim;0;0;0;0;0;0
223;1;1;0;Farroupilha;Centro Histórico;0;0;0;0;0;0
224;1;1;0;Farroupilha;Cidade Baixa;0;0;0;0;0;0
225;1;1;0;Farroupilha;Farroupilha;50;0;27;16;0;50
226;1;1;0;Farroupilha;Floresta;0;0;0;0;0;0
227;1;1;0;Farroupilha;Independência;0;0;0;0;0;0
228;1;1;0;Farroupilha;Menino Deus;0;0;0;0;0;0
229;1;1;0;Farroupilha;Moinhos de Vento;0;0;0;0;0;0
230;1;1;0;Farroupilha;Praia de Belas;0;0;0;0;0;0
231;1;1;0;Farroupilha;Rio Branco;0;0;0;0;0;0
232;1;1;0;Farroupilha;Santa Cecília;0;0;0;0;0;0
233;1;1;0;Farroupilha;Santana;0;0;0;0;0;0
234;1;1;0;Floresta;Azenha;0;0;0;0;0;0
235;1;1;0;Floresta;Bom Fim;0;0;0;0;0;0
236;1;1;0;Floresta;Centro Histórico;100;0;51;24;0;100
237;1;1;0;Floresta;Cidade Baixa;0;0;0;0;0;0
238;1;1;0;Floresta;Farroupilha;100;0;50;23;0;100
239;1;1;0;Floresta;Floresta;50;0;23;14;0;50
240;1;1;0;Floresta;Independência;0;0;0;0;0;0
241;1;1;0;Floresta;Menino Deus;0;0;0;0;0;0
242;1;1;0;Floresta;Moinhos de Vento;0;0;0;0;0;0
243;1;1;0;Floresta;Praia de Belas;0;0;0;0;0;0
244;1;1;0;Floresta;Rio Branco;0;0;0;0;0;0
245;1;1;0;Floresta;Santa Cecília;100;0;47;32;0;100
246;1;1;0;Floresta;Santana;0;0;0;0;0;0
247;1;1;0;Independência;Azenha;0;0;0;0;0;0
248;1;1;0;Independência;Bom Fim;0;0;0;0;0;0
249;1;1;0;Independência;Centro Histórico;100;0;52;22;0;100
250;1;1;0;Independência;Cidade Baixa;0;0;0;0;0;0
251;1;1;0;Independência;Farroupilha;0;0;0;0;0;0
252;1;1;0;Independência;Floresta;50;0;24;10;0;50
253;1;1;0;Independência;Independência;100;0;39;38;0;100
254;1;1;0;Independência;Menino Deus;0;0;0;0;0;0
255;1;1;0;Independência;Moinhos de Vento;0;0;0;0;0;0
256;1;1;0;Independência;Praia de Belas;0;0;0;0;0;0
257;1;1;0;Independência;Rio Branco;50;0;21;13;0;50
258;1;1;0;Independência;Santa Cecília;0;0;0;0;0;0
259;1;1;0;Independência;Santana;0;0;0;0;0;0
260;1;1;0;Menino Deus;Azenha;150;0;74;45;0;150
261;1;1;0;Menino Deus;Bom Fim;50;0;27;12;0;50
262;1;1;0;Menino Deus;Centro Histórico;100;0;52;27;0;100
263;1;1;0;Menino Deus;Cidade Baixa;400;0;211;109;0;400
264;1;1;0;Menino Deus;Farroupilha;250;0;126;70;0;250
265;1;1;0;Menino Deus;Floresta;100;0;51;24;0;100
266;1;1;0;Menino Deus;Independência;100;0;56;20;0;100
267;1;1;0;Menino Deus;Menino Deus;150;0;84;34;0;150
268;1;1;0;Menino Deus;Moinhos de Vento;0;0;0;0;0;0
269;1;1;0;Menino Deus;Praia de Belas;350;0;179;94;0;350
270;1;1;0;Menino Deus;Rio Branco;0;0;0;0;0;0
271;1;1;0;Menino Deus;Santa Cecília;50;0;27;16;0;50
272;1;1;0;Menino Deus;Santana;50;0;26;13;0;50
273;1;1;0;Moinhos de Vento;Azenha;0;0;0;0;0;0
274;1;1;0;Moinhos de Vento;Bom Fim;100;0;43;32;0;100
275;1;1;0;Moinhos de Vento;Centro Histórico;0;0;0;0;0;0
276;1;1;0;Moinhos de Vento;Cidade Baixa;0;0;0;0;0;0
277;1;1;0;Moinhos de Vento;Farroupilha;0;0;0;0;0;0
278;1;1;0;Moinhos de Vento;Floresta;0;0;0;0;0;0
279;1;1;0;Moinhos de Vento;Independência;0;0;0;0;0;0
280;1;1;0;Moinhos de Vento;Menino Deus;0;0;0;0;0;0
281;1;1;0;Moinhos de Vento;Moinhos de Vento;200;0;93;72;0;200
282;1;1;0;Moinhos de Vento;Praia de Belas;0;0;0;0;0;0
283;1;1;0;Moinhos de Vento;Rio Branco;0;0;0;0;0;0
284;1;1;0;Moinhos de Vento;Santa Cecília;0;0;0;0;0;0
285;1;1;0;Moinhos de Vento;Santana;0;0;0;0;0;0
286;1;1;0;Praia de Belas;Azenha;0;0;0;0;0;0
287;1;1;0;Praia de Belas;Bom Fim;0;0;0;0;0;0
288;1;1;0;Praia de Belas;Centro Histórico;0;0;0;0;0;0
289;1;1;0;Praia de Belas;Cidade Baixa;0;0;0;0;0;0
290;1;1;0;Praia de Belas;Farroupilha;0;0;0;0;0;0
291;1;1;0;Praia de Belas;Floresta;0;0;0;0;0;0
292;1;1;0;Praia de Belas;Independência;0;0;0;0;0;0
293;1;1;0;Praia de Belas;Menino Deus;0;0;0;0;0;0
294;1;1;0;Praia de Belas;Moinhos de Vento;0;0;0;0;0;0
295;1;1;0;Praia de Belas;Praia de Belas;50;0;24;12;0;50
296;1;1;0;Praia de Belas;Rio Branco;50;0;25;13;0;50
297;1;1;0;Praia de Belas;Santa Cecília;0;0;0;0;0;0
298;1;1;0;Praia de Belas;Santana;50;0;27;9;0;50
299;1;1;0;Rio Branco;Azenha;0;0;0;0;0;0
300;1;1;0;Rio Branco;Bom Fim;400;0;209;99;0;400
301;1;1;0;Rio Branco;Centro Histórico;50;0;27;13;0;50
302;1;1;0;Rio Branco;Cidade Baixa;0;0;0;0;0;0
303;1;1;0;Rio Branco;Farroupilha;0;0;0;0;0;0
304;1;1;0;Rio Branco;Floresta;0;0;0;0;0;0
305;1;1;0;Rio Branco;Independência;50;0;25;20;0;50
306;1;1;0;Rio Branco;Menino Deus;0;0;0;0;0;0
307;1;1;0;Rio Branco;Moinhos de Vento;50;0;25;12;0;50
308;1;1;0;Rio Branco;Praia de Belas;100;0;58;24;0;100
309;1;1;0;Rio Branco;Rio Branco;0;0;0;0;0;0
310;1;1;0;Rio Branco;Santa Cecília;0;0;0;0;0;0
311;1;1;0;Rio Branco;Santana;50;0;27;9;0;50
312;1;1;0;Santa Cecília;Azenha;0;0;0;0;0;0
313;1;1;0;Santa Cecília;Bom Fim;50;0;30;12;0;50
314;1;1;0;Santa Cecília;Centro Histórico;0;0;0;0;0;0
315;1;1;0;Santa Cecília;Cidade Baixa;0;0;0;0;0;0
316;1;1;0;Santa Cecília;Farroupilha;0;0;0;0;0;0
317;1;1;0;Santa Cecília;Floresta;0;0;0;0;0;0
318;1;1;0;Santa Cecília;Independência;0;0;0;0;0;0
319;1;1;0;Santa Cecília;Menino Deus;0;0;0;0;0;0
320;1;1;0;Santa Cecília;Moinhos de Vento;0;0;0;0;0;0
321;1;1;0;Santa Cecília;Praia de Belas;0;0;0;0;0;0
322;1;1;0;Santa Cecília;Rio Branco;0;0;0;0;0;0
323;1;1;0;Santa Cecília;Santa Cecília;300;0;148;81;0;300
324;1;1;0;Santa Cecília;Santana;0;0;0;0;0;0
325;1;1;0;Santana;Azenha;300;0;155;79;0;300
326;1;1;0;Santana;Bom Fim;0;0;0;0;0;0
327;1;1;0;Santana;Centro Histórico;0;0;0;0;0;0
328;1;1;0;Santana;Cidade Baixa;0;0;0;0;0;0
329;1;1;0;Santana;Farroupilha;100;0;51;17;0;100
330;1;1;0;Santana;Floresta;50;0;25;14;0;50
331;1;1;0;Santana;Independência;0;0;0;0;0;0
332;1;1;0;Santana;Menino Deus;0;0;0;0;0;0
333;1;1;0;Santana;Moinhos de Vento;0;0;0;0;0;0
334;1;1;0;Santana;Praia de Belas;0;0;0;0;0;0
335;1;1;0;Santana;Rio Branco;0;0;0;0;0;0
336;1;1;0;Santana;Santa Cecília;150;0;70;41;0;150
337;1;1;0;Santana;Santana;550;0;289;131;0;550
338;2;2;0;Azenha;Azenha;100;0;49;23;0;100
339;2;2;0;Azenha;Bom Fim;0;0;0;0;0;0
340;2;2;0;Azenha;Centro Histórico;100;0;51;22;0;100
341;2;2;0;Azenha;Cidade Baixa;0;0;0;0;0;0
342;2;2;0;Azenha;Farroupilha;0;0;0;0;0;0
343;2;2;0;Azenha;Floresta;0;0;0;0;0;0
344;2;2;0;Azenha;Independência;0;0;0;0;0;0
345;2;2;0;Azenha;Menino Deus;0;0;0;0;0;0
346;2;2;0;Azenha;Moinhos de Vento;0;0;0;0;0;0
347;2;2;0;Azenha;Praia de Belas;0;0;0;0;0;0
348;2;2;0;Azenha;Rio Branco;0;0;0;0;0;0
349;2;2;0;Azenha;Santa Cecília;0;0;0;0;0;0
350;2;2;0;Azenha;Santana;0;0;0;0;0;0
351;2;2;0;Bom Fim;Azenha;50;0;20;10;0;50
352;2;2;0;Bom Fim;Bom Fim;0;0;0;0;0;0
353;2;2;0;Bom Fim;Centro Histórico;50;0;21;9;0;50
354;2;2;0;Bom Fim;Cidade Baixa;50;0;22;13;0;50
355;2;2;0;Bom Fim;Farroupilha;150;0;82;27;0;150
356;2;2;0;Bom Fim;Floresta;0;0;0;0;0;0
357;2;2;0;Bom Fim;Independência;200;0;81;54;0;200
358;2;2;0;Bom Fim;Menino Deus;50;0;19;11;0;50
359;2;2;0;Bom Fim;Moinhos de Vento;0;0;0;0;0;0
360;2;2;0;Bom Fim;Praia de Belas;50;0;26;8;0;50
361;2;2;0;Bom Fim;Rio Branco;50;0;24;14;0;50
362;2;2;0;Bom Fim;Santa Cecília;0;0;0;0;0;0
363;2;2;0;Bom Fim;Santana;0;0;0;0;0;0
364;2;2;0;Centro Histórico;Azenha;350;0;166;87;0;350
365;2;2;0;Centro Histórico;Bom Fim;0;0;0;0;0;0
366;2;2;0;Centro Histórico;Centro Histórico;50;0;21;13;0;50
367;2;2;0;Centro Histórico;Cidade Baixa;150;0;81;36;0;150
368;2;2;0;Centro Histórico;Farroupilha;100;0;52;19;0;100
369;2;2;0;Centro Histórico;Floresta;100;0;43;17;0;100
370;2;2;0;Centro Histórico;Independência;200;0;96;45;0;200
371;2;2;0;Centro Histórico;Menino Deus;0;0;0;0;0;0
372;2;2;0;Centro Histórico;Moinhos de Vento;50;0;25;12;0;50
373;2;2;0;Centro Histórico;Praia de Belas;0;0;0;0;0;0
374;2;2;0;Centro Histórico;Rio Branco;50;0;29;8;0;50
375;2;2;0;Centro Histórico;Santa Cecília;50;0;28;12;0;50
376;2;2;0;Centro Histórico;Santana;0;0;0;0;0;0
377;2;2;0;Cidade Baixa;Azenha;0;0;0;0;0;0
378;2;2;0;Cidade Baixa;Bom Fim;0;0;0;0;0;0
379;2;2;0;Cidade Baixa;Centro Histórico;0;0;0;0;0;0
380;2;2;0;Cidade Baixa;Cidade Baixa;150;0;78;25;0;150
381;2;2;0;Cidade Baixa;Farroupilha;50;0;20;12;0;50
382;2;2;0;Cidade Baixa;Floresta;50;0;28;8;0;50
383;2;2;0;Cidade Baixa;Independência;50;0;25;14;0;50
384;2;2;0;Cidade Baixa;Menino Deus;150;0;81;22;0;150
385;2;2;0;Cidade Baixa;Moinhos de Vento;0;0;0;0;0;0
386;2;2;0;Cidade Baixa;Praia de Belas;0;0;0;0;0;0
387;2;2;0;Cidade Baixa;Rio Branco;0;0;0;0;0;0
388;2;2;0;Cidade Baixa;Santa Cecília;50;0;24;9;0;50
389;2;2;0;Cidade Baixa;Santana;50;0;21;10;0;50
390;2;2;0;Farroupilha;Azenha;0;0;0;0;0;0
391;2;2;0;Farroupilha;Bom Fim;0;0;0;0;0;0
392;2;2;0;Farroupilha;Centro Histórico;0;0;0;0;0;0
393;2;2;0;Farroupilha;Cidade Baixa;0;0;0;0;0;0
394;2;2;0;Farroupilha;Farroupilha;50;0;24;16;0;50
395;2;2;0;Farroupilha;Floresta;0;0;0;0;0;0
396;2;2;0;Farroupilha;Independência;0;0;0;0;0;0
397;2;2;0;Farroupilha;Menino Deus;0;0;0;0;0;0
398;2;2;0;Farroupilha;Moinhos de Vento;0;0;0;0;0;0
399;2;2;0;Farroupilha;Praia de Belas;0;0;0;0;0;0
400;2;2;0;Farroupilha;Rio Branco;0;0;0;0;0;0
401;2;2;0;Farroupilha;Santa Cecília;50;0;25;17;0;50
402;2;2;0;Farroupilha;Santana;0;0;0;0;0;0
403;2;2;0;Floresta;Azenha;0;0;0;0;0;0
404;2;2;0;Floresta;Bom Fim;50;0;27;11;0;50
405;2;2;0;Floresta;Centro Histórico;50;0;27;9;0;50
406;2;2;0;Floresta;Cidade Baixa;0;0;0;0;0;0
407;2;2;0;Floresta;Farroupilha;50;0;25;13;0;50
408;2;2;0;Floresta;Floresta;150;0;74;35;0;150
409;2;2;0;Floresta;Independência;0;0;0;0;0;0
410;2;2;0;Floresta;Menino Deus;0;0;0;0;0;0
411;2;2;0;Floresta;Moinhos de Vento;150;0;77;41;0;150
412;2;2;0;Floresta;Praia de Belas;0;0;0;0;0;0
