Frame;Hour;Date;NHnode;NHLat;NHLong;InnerNHnode;InnerLat;InnerLong;Susceptible;Infected;Removed;Vaccinated;dS;dI;dR;dV;Total;Locals;Outsiders;
36;12;0;Santa Cecília;-51.201331073605;-30.0408947118911;pharmacy;-51.20102224979765;-30.035543207196802;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Santa Cecília;-51.201331073605;-30.0408947118911;gas_station;-51.19698573714467;-30.036430025470132;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Santa Cecília;-51.201331073605;-30.0408947118911;hospital;-51.20723696695174;-30.04260386090099;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Santa Maria Goretti;-51.1755307420072;-30.0058292780705;home;-51.17471607054571;-30.010136522496506;2317;0;0;3;0;0;0;0;2320;2320;0;
36;12;0;Santa Maria Goretti;-51.1755307420072;-30.0058292780705;work;-51.179012831692674;-30.004670274990104;4576;0;0;2;0;0;0;0;4578;274;4304;
36;12;0;Santa Maria Goretti;-51.1755307420072;-30.0058292780705;school;-51.17741359211867;-30.009238874295786;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Santa Maria Goretti;-51.1755307420072;-30.0058292780705;marketplace;-51.17025534328302;-30.006700470697485;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Santa Maria Goretti;-51.1755307420072;-30.0058292780705;pharmacy;-51.17636644854307;-30.00080813605355;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Santa Maria Goretti;-51.1755307420072;-30.0058292780705;gas_station;-51.173319548448134;-30.00430847615769;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Santa Rosa de Lima;-51.1077101812265;-30.0006905147282;home;-51.10663628029884;-29.99704442809315;22067;0;0;5;0;0;0;0;22072;22072;0;
36;12;0;Santa Rosa de Lima;-51.1077101812265;-30.0006905147282;work;-51.1068478916942;-29.995445331807343;7627;0;0;1;0;0;0;0;7628;4259;3369;
36;12;0;Santa Rosa de Lima;-51.1077101812265;-30.0006905147282;school;-51.1101381921768;-29.998393283274904;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Santa Rosa de Lima;-51.1077101812265;-30.0006905147282;marketplace;-51.106291548039074;-30.00238634159235;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Santa Rosa de Lima;-51.1077101812265;-30.0006905147282;pharmacy;-51.10604895562251;-29.998571359489993;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Santa Rosa de Lima;-51.1077101812265;-30.0006905147282;gas_station;-51.11195156170772;-30.004929855009344;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Santa Tereza;-51.2223411881961;-30.0756585341733;home;-51.223709553778825;-30.070092913306805;24953;0;0;5;0;0;0;0;24958;24958;0;
36;12;0;Santa Tereza;-51.2223411881961;-30.0756585341733;work;-51.21870474087035;-30.07443591196588;8056;0;0;0;0;0;0;0;8056;3861;4195;
36;12;0;Santa Tereza;-51.2223411881961;-30.0756585341733;school;-51.225868474643455;-30.074631869883515;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Santa Tereza;-51.2223411881961;-30.0756585341733;marketplace;-51.2204163431884;-30.072860944728983;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Santa Tereza;-51.2223411881961;-30.0756585341733;pharmacy;-51.219047685505174;-30.08023043857244;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Santa Tereza;-51.2223411881961;-30.0756585341733;gas_station;-51.2241394580088;-30.07268840823911;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Santana;-51.2055865687131;-30.046728905517;home;-51.20793650480337;-30.049972295767645;13019;0;0;1;0;0;0;0;13020;13020;0;
36;12;0;Santana;-51.2055865687131;-30.046728905517;work;-51.20829853562239;-30.050816342133725;6545;0;0;1;0;0;0;0;6546;1608;4938;
36;12;0;Santana;-51.2055865687131;-30.046728905517;school;-51.209483137364245;-30.045277750767887;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Santana;-51.2055865687131;-30.046728905517;marketplace;-51.20411483820588;-30.043308643258268;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Santana;-51.2055865687131;-30.046728905517;pharmacy;-51.20665718539483;-30.04373064617859;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Santana;-51.2055865687131;-30.046728905517;gas_station;-51.203478112974;-30.049161669543352;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Santana;-51.2055865687131;-30.046728905517;hospital;-51.20731340562826;-30.045419126491872;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Santo Antônio;-51.2034922412774;-30.0581503937635;home;-51.206772411793985;-30.054969503863923;8246;0;0;3;0;0;0;0;8249;8249;0;
36;12;0;Santo Antônio;-51.2034922412774;-30.0581503937635;work;-51.20167943387889;-30.05957344977237;6086;0;0;0;0;0;0;0;6086;1114;4972;
36;12;0;Santo Antônio;-51.2034922412774;-30.0581503937635;school;-51.19760676727747;-30.059188281923536;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Santo Antônio;-51.2034922412774;-30.0581503937635;marketplace;-51.204100206808945;-30.062549576225152;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Santo Antônio;-51.2034922412774;-30.0581503937635;pharmacy;-51.198174646298185;-30.059099044028407;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Santo Antônio;-51.2034922412774;-30.0581503937635;gas_station;-51.20552693485391;-30.05622992729839;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;São Caetano;-51.1057829543841;-30.2049260216445;home;-51.10223798701504;-30.206441124351826;515;0;0;4;0;0;0;0;519;519;0;
36;12;0;São Caetano;-51.1057829543841;-30.2049260216445;work;-51.107646826324135;-30.20393183804512;1777;0;0;1;0;0;0;0;1778;127;1651;
36;12;0;São Caetano;-51.1057829543841;-30.2049260216445;school;-51.10707358751273;-30.20078884710083;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;São Caetano;-51.1057829543841;-30.2049260216445;marketplace;-51.102568027414414;-30.204845699916962;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;São Caetano;-51.1057829543841;-30.2049260216445;pharmacy;-51.106099305262326;-30.208795603573478;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;São Caetano;-51.1057829543841;-30.2049260216445;gas_station;-51.104099843996174;-30.20212709859266;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;São Geraldo;-51.200194789571;-30.0095047133709;home;-51.2026986438486;-30.0137713187434;5526;0;0;2;0;0;0;0;5528;5528;0;
36;12;0;São Geraldo;-51.200194789571;-30.0095047133709;work;-51.20164535656735;-30.0065848720429;4718;0;0;0;0;0;0;0;4718;735;3983;
36;12;0;São Geraldo;-51.200194789571;-30.0095047133709;school;-51.199337493435834;-30.005203987817772;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;São Geraldo;-51.200194789571;-30.0095047133709;marketplace;-51.19415145299887;-30.009982933683958;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;São Geraldo;-51.200194789571;-30.0095047133709;pharmacy;-51.20168859306205;-30.00469187114244;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;São Geraldo;-51.200194789571;-30.0095047133709;gas_station;-51.19811839689973;-30.004836811265562;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;São João;-51.1886611352902;-30.0080480610763;home;-51.189479375490635;-30.003281419741022;7765;0;0;6;0;0;0;0;7771;7771;0;
36;12;0;São João;-51.1886611352902;-30.0080480610763;work;-51.186796294662095;-30.01100759475154;5113;0;0;0;0;0;0;0;5113;1003;4110;
36;12;0;São João;-51.1886611352902;-30.0080480610763;school;-51.187895364619635;-30.00490840941953;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;São João;-51.1886611352902;-30.0080480610763;marketplace;-51.19137208896301;-30.005488291423983;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;São João;-51.1886611352902;-30.0080480610763;pharmacy;-51.19208447014474;-30.011695786431407;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;São João;-51.1886611352902;-30.0080480610763;gas_station;-51.19115555818941;-30.005388979548552;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;São João;-51.1886611352902;-30.0080480610763;shopping_mall;-51.18711649863521;-30.005245428909852;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;São Sebastião;-51.1459279435762;-30.0023080640551;home;-51.149116138757755;-30.006165800190555;4486;0;0;0;0;0;0;0;4486;4486;0;
36;12;0;São Sebastião;-51.1459279435762;-30.0023080640551;work;-51.1458769069888;-30.007159292625005;5099;0;0;0;0;0;0;0;5099;624;4475;
36;12;0;São Sebastião;-51.1459279435762;-30.0023080640551;school;-51.14219671806646;-30.00198880764684;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;São Sebastião;-51.1459279435762;-30.0023080640551;marketplace;-51.14104183655723;-30.003393864617607;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;São Sebastião;-51.1459279435762;-30.0023080640551;pharmacy;-51.1513357692376;-30.000047103978897;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;São Sebastião;-51.1459279435762;-30.0023080640551;gas_station;-51.1410631962182;-30.006465429844646;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;São Sebastião;-51.1459279435762;-30.0023080640551;shopping_mall;-51.14658053366241;-30.00634161398621;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Sarandi;-51.1314013320029;-30.0026489358974;home;-51.13151087855061;-30.008309224801042;37647;0;0;4;0;0;0;0;37651;37651;0;
36;12;0;Sarandi;-51.1314013320029;-30.0026489358974;work;-51.12652083397158;-30.00580479237392;9749;0;0;2;0;0;0;0;9751;6067;3684;
36;12;0;Sarandi;-51.1314013320029;-30.0026489358974;school;-51.131724199765394;-30.005995380288116;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Sarandi;-51.1314013320029;-30.0026489358974;marketplace;-51.13427423573598;-30.00007880182821;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Sarandi;-51.1314013320029;-30.0026489358974;pharmacy;-51.13631170351338;-30.006302163942912;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Sarandi;-51.1314013320029;-30.0026489358974;gas_station;-51.13029463309569;-30.00776687882129;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Sarandi;-51.1314013320029;-30.0026489358974;shopping_mall;-51.12930308209918;-30.000957479502038;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Serraria;-51.2144874603135;-30.1667067660624;home;-51.21142163125599;-30.168369857524507;3985;0;0;4;0;0;0;0;3989;3989;0;
36;12;0;Serraria;-51.2144874603135;-30.1667067660624;work;-51.209391402801;-30.168708961999283;3258;0;0;0;0;0;0;0;3258;832;2426;
36;12;0;Serraria;-51.2144874603135;-30.1667067660624;school;-51.22060842735812;-30.168282067676994;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Serraria;-51.2144874603135;-30.1667067660624;marketplace;-51.220170598993846;-30.165939270726046;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Serraria;-51.2144874603135;-30.1667067660624;pharmacy;-51.214001667428825;-30.170680725958956;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Serraria;-51.2144874603135;-30.1667067660624;gas_station;-51.21119775259891;-30.167818613957156;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Sétimo Céu;-51.2510435000969;-30.1195984127114;home;-51.25020154972427;-30.12292463992607;870;0;0;2;0;0;0;0;872;872;0;
36;12;0;Sétimo Céu;-51.2510435000969;-30.1195984127114;work;-51.254748267688434;-30.11559680214678;3238;0;0;0;0;0;0;0;3238;150;3088;
36;12;0;Sétimo Céu;-51.2510435000969;-30.1195984127114;school;-51.254552154890916;-30.12311737096852;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Sétimo Céu;-51.2510435000969;-30.1195984127114;marketplace;-51.2516500966215;-30.114073889736595;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Sétimo Céu;-51.2510435000969;-30.1195984127114;pharmacy;-51.25184540069402;-30.121839870448966;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Sétimo Céu;-51.2510435000969;-30.1195984127114;gas_station;-51.25051542134635;-30.11571124151076;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Teresópolis;-51.209418742318;-30.0799772466779;home;-51.203355573615646;-30.082443533728807;9249;0;0;1;0;0;0;0;9250;9250;0;
36;12;0;Teresópolis;-51.209418742318;-30.0799772466779;work;-51.20244625638177;-30.081012127978518;6180;0;0;1;0;0;0;0;6181;1394;4787;
36;12;0;Teresópolis;-51.209418742318;-30.0799772466779;school;-51.21297375405159;-30.082584597524395;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Teresópolis;-51.209418742318;-30.0799772466779;marketplace;-51.206817761264176;-30.08326294295267;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Teresópolis;-51.209418742318;-30.0799772466779;pharmacy;-51.20836550136709;-30.07583224402482;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Teresópolis;-51.209418742318;-30.0799772466779;gas_station;-51.21538680715321;-30.080929534430584;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Teresópolis;-51.209418742318;-30.0799772466779;hospital;-51.20612303386389;-30.081535974495516;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Três Figueiras;-51.1749180398318;-30.0320173995828;home;-51.171351831232016;-30.028880203027082;2710;0;0;2;0;0;0;0;2712;2712;0;
36;12;0;Três Figueiras;-51.1749180398318;-30.0320173995828;work;-51.17974856962373;-30.03169550208404;5320;0;0;3;0;0;0;0;5323;292;5031;
36;12;0;Três Figueiras;-51.1749180398318;-30.0320173995828;school;-51.18073247213779;-30.03162185867044;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Três Figueiras;-51.1749180398318;-30.0320173995828;marketplace;-51.17313229525038;-30.031616296449087;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Três Figueiras;-51.1749180398318;-30.0320173995828;pharmacy;-51.17293648579327;-30.029441908333435;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Três Figueiras;-51.1749180398318;-30.0320173995828;gas_station;-51.178570260858976;-30.032561159485546;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Três Figueiras;-51.1749180398318;-30.0320173995828;shopping_mall;-51.17255164166436;-30.034094070538234;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Tristeza;-51.2514556815603;-30.1090465282678;home;-51.25340393312566;-30.107178912542736;10616;0;0;3;0;0;0;0;10619;10619;0;
36;12;0;Tristeza;-51.2514556815603;-30.1090465282678;work;-51.24702218776938;-30.11325688497627;4955;0;0;0;0;0;0;0;4955;1830;3125;
36;12;0;Tristeza;-51.2514556815603;-30.1090465282678;school;-51.24899408467187;-30.110254384072583;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Tristeza;-51.2514556815603;-30.1090465282678;marketplace;-51.25660877803601;-30.10870293269801;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Tristeza;-51.2514556815603;-30.1090465282678;pharmacy;-51.25067253515893;-30.110478947382884;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Tristeza;-51.2514556815603;-30.1090465282678;gas_station;-51.24763653201658;-30.10670388000658;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila Assunção;-51.2550204942162;-30.100180146807;home;-51.26128142606336;-30.102709323376573;2840;0;0;4;0;0;0;0;2844;2844;0;
36;12;0;Vila Assunção;-51.2550204942162;-30.100180146807;work;-51.260819147337884;-30.10231877739231;3844;0;0;1;0;0;0;0;3845;508;3337;
36;12;0;Vila Assunção;-51.2550204942162;-30.100180146807;school;-51.25541282532243;-30.09778404764914;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila Assunção;-51.2550204942162;-30.100180146807;marketplace;-51.257544064386934;-30.103819467627282;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila Assunção;-51.2550204942162;-30.100180146807;pharmacy;-51.25668107078412;-30.098907905008936;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila Assunção;-51.2550204942162;-30.100180146807;gas_station;-51.24854044614272;-30.09921465474444;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila Assunção;-51.2550204942162;-30.100180146807;hospital;-51.25112357520894;-30.10381939063595;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila Conceição;-51.2585407467141;-30.1211497819494;home;-51.26248398702221;-30.117240211674957;912;0;0;3;0;0;0;0;915;915;0;
36;12;0;Vila Conceição;-51.2585407467141;-30.1211497819494;work;-51.26167817781603;-30.118286676874046;2930;0;0;0;0;0;0;0;2930;153;2777;
36;12;0;Vila Conceição;-51.2585407467141;-30.1211497819494;school;-51.26086393100371;-30.12211917742843;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila Conceição;-51.2585407467141;-30.1211497819494;marketplace;-51.25820580917643;-30.11610124554906;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila Conceição;-51.2585407467141;-30.1211497819494;pharmacy;-51.25641585329663;-30.11835679604215;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila Conceição;-51.2585407467141;-30.1211497819494;gas_station;-51.264534978052374;-30.123396641053443;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila Ipiranga;-51.1489673177001;-30.021489930859;home;-51.14601174966114;-30.016769330385067;11909;0;0;4;0;0;0;0;11913;11913;0;
36;12;0;Vila Ipiranga;-51.1489673177001;-30.021489930859;work;-51.147519712282126;-30.02685082586184;6297;0;0;2;0;0;0;0;6299;1517;4782;
36;12;0;Vila Ipiranga;-51.1489673177001;-30.021489930859;school;-51.14667337347977;-30.019136742541033;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila Ipiranga;-51.1489673177001;-30.021489930859;marketplace;-51.14913960316308;-30.016065163138567;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila Ipiranga;-51.1489673177001;-30.021489930859;pharmacy;-51.14942149598236;-30.01649731009017;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila Ipiranga;-51.1489673177001;-30.021489930859;gas_station;-51.144932056274904;-30.026377702192217;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila Jardim;-51.1530055820369;-30.0344525915643;home;-51.15572524005803;-30.03228029888855;8321;0;0;2;0;0;0;0;8323;8323;0;
36;12;0;Vila Jardim;-51.1530055820369;-30.0344525915643;work;-51.15769213246055;-30.032404104937545;6054;0;0;0;0;0;0;0;6054;1089;4965;
36;12;0;Vila Jardim;-51.1530055820369;-30.0344525915643;school;-51.15260697241466;-30.037267465517047;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila Jardim;-51.1530055820369;-30.0344525915643;marketplace;-51.15413058890185;-30.032681115820566;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila Jardim;-51.1530055820369;-30.0344525915643;pharmacy;-51.1552575739904;-30.039005441203134;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila Jardim;-51.1530055820369;-30.0344525915643;gas_station;-51.151369101636035;-30.03975084985568;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila João Pessoa;-51.1765277755466;-30.067579722071;home;-51.1775218584692;-30.071108484497806;8285;0;0;4;0;0;0;0;8289;8289;0;
36;12;0;Vila João Pessoa;-51.1765277755466;-30.067579722071;work;-51.17397399223221;-30.070086902542386;6371;0;0;4;0;0;0;0;6375;1135;5240;
36;12;0;Vila João Pessoa;-51.1765277755466;-30.067579722071;school;-51.17818861940499;-30.068778151516984;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila João Pessoa;-51.1765277755466;-30.067579722071;marketplace;-51.18167683662162;-30.06871589078835;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila João Pessoa;-51.1765277755466;-30.067579722071;pharmacy;-51.17477716663974;-30.070928601344107;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila João Pessoa;-51.1765277755466;-30.067579722071;gas_station;-51.174008435967146;-30.067399330197485;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila Nova;-51.2124293380064;-30.1173459931917;home;-51.208541322376064;-30.11567650606173;20441;0;0;1;0;0;0;0;20442;20442;0;
36;12;0;Vila Nova;-51.2124293380064;-30.1173459931917;work;-51.211603286756095;-30.12045734019804;7007;0;0;1;0;0;0;0;7008;3720;3288;
36;12;0;Vila Nova;-51.2124293380064;-30.1173459931917;school;-51.208369053258906;-30.118607156719996;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila Nova;-51.2124293380064;-30.1173459931917;marketplace;-51.21597185672064;-30.118257799329;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila Nova;-51.2124293380064;-30.1173459931917;pharmacy;-51.20980973242699;-30.117151063669784;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila Nova;-51.2124293380064;-30.1173459931917;gas_station;-51.21316096608929;-30.11166682602955;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila Nova;-51.2124293380064;-30.1173459931917;hospital;-51.20953506090516;-30.12048647180732;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila São José;-51.1661842488243;-30.068548635895;home;-51.1659533699327;-30.070839344203442;16651;0;0;4;0;0;0;0;16655;16655;0;
36;12;0;Vila São José;-51.1661842488243;-30.068548635895;work;-51.1676637595402;-30.07058855730279;7043;0;0;2;0;0;0;0;7045;2523;4522;
36;12;0;Vila São José;-51.1661842488243;-30.068548635895;school;-51.16065148803479;-30.071083144799097;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila São José;-51.1661842488243;-30.068548635895;marketplace;-51.164296828594125;-30.068182227741403;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila São José;-51.1661842488243;-30.068548635895;pharmacy;-51.16928105917715;-30.072035992076472;0;0;0;0;0;0;0;0;0;0;0;
36;12;0;Vila São José;-51.1661842488243;-30.068548635895;gas_station;-51.16456237481942;-30.06998992865428;0;0;0;0;0;0;0;0;0;0;0;
37;13;0;Aberta dos Morros;-51.1975768802765;-30.1564777842068;home;-51.20222358550465;-30.15796954077843;4481;0;0;1;0;0;0;0;4482;4482;0;
37;13;0;Aberta dos Morros;-51.1975768802765;-30.1564777842068;work;-51.20227775801747;-30.155977143759088;3703;0;0;0;0;0;0;0;3703;941;2762;
37;13;0;Aberta dos Morros;-51.1975768802765;-30.1564777842068;school;-51.1948275105212;-30.156877456830955;0;0;0;0;0;0;0;0;0;0;0;
37;13;0;Aberta dos Morros;-51.1975768802765;-30.1564777842068;marketplace;-51.20048364217278;-30.156708716370648;0;0;0;0;0;0;0;0;0;0;0;
37;13;0;Aberta dos Morros;-51.1975768802765;-30.1564777842068;pharmacy;-51.202799102179114;-30.157506765058987;0;0;0;0;0;0;0;0;0;0;0;
37;13;0;Aberta dos Morros;-51.1975768802765;-30.1564777842068;gas_station;-51.202856351684964;-30.15540670122667;0;0;0;0;0;0;0;0;0;0;0;
37;13;0;Agronomia;-51.1251443431221;-30.0765791683866;home;-51.124787445993434;-30.074601760030117;1507;0;0;1;0;0;0;0;1508;1508;0;
37;13;0;Agronomia;-51.1251443431221;-30.0765791683866;work;-51.12676502473737;-30.080302796001146;3757;0;0;0;0;0;0;0;3757;290;3467;
37;13;0;Agronomia;-51.1251443431221;-30.0765791683866;school;-51.12700935180052;-30.07828799998065;0;0;0;0;0;0;0;0;0;0;0;
37;13;0;Agronomia;-51.1251443431221;-30.0765791683866;marketplace;-51.12876523414268;-30.07694803793387;0;0;0;0;0;0;0;0;0;0;0;
37;13;0;Agronomia;-51.1251443431221;-30.0765791683866;pharmacy;-51.1273929104679;-30.074433823390912;0;0;0;0;0;0;0;0;0;0;0;
37;13;0;Agronomia;-51.1251443431221;-30.0765791683866;gas_station;-51.12587532072965;-30.071794347731043;0;0;0;0;0;0;0;0;0;0;0;
37;13;0;Anchieta;-51.1710672994942;-29.9876687647294;home;-51.178095259579294;-29.98699519325029;1319;0;0;2;0;0;0;0;1321;1321;0;
37;13;0;Anchieta;-51.1710672994942;-29.9876687647294;work;-51.166346813872856;-29.989720674925717;3546;0;0;0;0;0;0;0;3546;212;3334;
37;13;0;Anchieta;-51.1710672994942;-29.9876687647294;school;-51.16773226644416;-29.99067558737208;0;0;0;0;0;0;0;0;0;0;0;
37;13;0;Anchieta;-51.1710672994942;-29.9876687647294;marketplace;-51.16645864381792;-29.984979719450436;0;0;0;0;0;0;0;0;0;0;0;
37;13;0;Anchieta;-51.1710672994942;-29.9876687647294;pharmacy;-51.168422092148504;-29.989977439373835;0;0;0;0;0;0;0;0;0;0;0;
37;13;0;Anchieta;-51.1710672994942;-29.9876687647294;gas_station;-51.16736941757923;-29.98658352606333;0;0;0;0;0;0;0;0;0;0;0;
37;13;0;Arquipélago;-51.2150073288261;-29.9953102852364;home;-51.21283369643124;-29.99947842290888;5441;0;0;1;0;0;0;0;5442;5442;0;
37;13;0;Arquipélago;-51.2150073288261;-29.9953102852364;work;-51.21747499389349;-29.995295186899153;3871;0;0;1;0;0;0;0;3872;878;2994;
37;13;0;Arquipélago;-51.2150073288261;-29.9953102852364;school;-51.216629447367495;-30.000522433253526;0;0;0;0;0;0;0;0;0;0;0;
37;13;0;Arquipélago;-51.2150073288261;-29.9953102852364;marketplace;-51.21448840535659;-29.99131739504798;0;0;0;0;0;0;0;0;0;0;0;
37;13;0;Arquipélago;-51.2150073288261;-29.9953102852364;pharmacy;-51.218877035196535;-29.99445658349772;0;0;0;0;0;0;0;0;0;0;0;
37;13;0;Arquipélago;-51.2150073288261;-29.9953102852364;gas_station;-51.21294941771428;-29.991476798374467;0;0;0;0;0;0;0;0;0;0;0;
37;13;0;Auxiliadora;-51.1914387184847;-30.0217230293811;home;-51.190131115426986;-30.017791437554184;6262;0;0;5;0;0;0;0;6267;6267;0;
37;13;0;Auxiliadora;-51.1914387184847;-30.0217230293811;work;-51.18872364332995;-30.021120890181116;5470;0;0;0;0;0;0;0;5470;695;4775;
37;13;0;Auxiliadora;-51.1914387184847;-30.0217230293811;school;-51.18935820254955;-30.02399766247984;0;0;0;0;0;0;0;0;0;0;0;
37;13;0;Auxiliadora;-51.1914387184847;-30.0217230293811;marketplace;-51.190169717653305;-30.026962145176356;0;0;0;0;0;0;0;0;0;0;0;
37;13;0;Auxiliadora;-51.1914387184847;-30.0217230293811;pharmacy;-51.19103120966624;-30.024166733978664;0;0;0;0;0;0;0;0;0;0;0;
37;13;0;Auxiliadora;-51.1914387184847;-30.0217230293811;gas_station;-51.1898239927864;-30.023549781374122;0;0;0;0;0;0;0;0;0;0;0;
37;13;0;Azenha;-51.2147436812232;-30.0510199525848;home;-51.21651502392012;-30.049979704285192;8709;0;0;4;0;0;0;0;8713;8713;0;
37;13;0;Azenha;-51.2147436812232;-30.0510199525848;work;-51.2133288165572;-30.055422465151622;6194;0;0;0;0;0;0;0;6194;1120;5074;
37;13;0;Azenha;-51.2147436812232;-30.0510199525848;school;-51.21620480125839;-30.053431959898088;0;0;0;0;0;0;0;0;0;0;0;
37;13;0;Azenha;-51.2147436812232;-30.0510199525848;marketplace;-51.21261452884055;-30.054205347317385;0;0;0;0;0;0;0;0;0;0;0;
37;13;0;Azenha;-51.2147436812232;-30.0510199525848;pharmacy;-51.2126864763065;-30.04854545775394;0;0;0;0;0;0;0;0;0;0;0;
37;13;0;Azenha;-51.2147436812232;-30.0510199525848;gas_station;-51.216600777692584;-30.051522587861516;0;0;0;0;0;0;0;0;0;0;0;
37;13;0;Azenha;-51.2147436812232;-30.0510199525848;hospital;-51.21312417609721;-30.048424806417824;0;0;0;0;0;0;0;0;0;0;0;
37;13;0;Azenha;-51.2147436812232;-30.0510199525848;shopping_mall;-51.21173770850749;-30.048639612343162;0;0;0;0;0;0;0;0;0;0;0;
